sentiment,tweet_id,date,text,year,month,day_of_week,hour
1,1979476362,2009-05-31 03:12:39,@sparkly_shoes great thanks  Very hectic but the kids had a lovely time which is what counts really!,2009,5,6,3
0,2263397574,2009-06-21 00:42:19,DAMM it stupid nvidia india site is F**kd up was showing GTS 250 cost as Rs 1000 but it is actually Rs 6000 ,2009,6,6,0
1,2012556861,2009-06-02 20:52:01,@gabboucla I still got nothing but love though.    D probably would have gotten silence on the other end cause I would be passed out.,2009,6,1,20
0,1995822688,2009-06-01 14:06:04,FALSE ALARM: BABY IS NOT COMIN TODAY ,2009,6,0,14
0,2047198254,2009-06-05 13:17:43,"is tired and wants to do more, but has no energy to do it... ",2009,6,4,13
1,1831372879,2009-05-17 18:44:28,I'm gonna do surfing! YAY!  In Kuta Beach of course .  That's why i luv BALI so much...,2009,5,6,18
0,1991126274,2009-06-01 06:27:15,"What a wonderful day, ARI not @ Wacken for the Switzerland this year ",2009,6,0,6
1,2183071117,2009-06-15 14:00:30,@tay_swift_luvrr ooh thats what i need food.enjoy ur lunch and nap.see ya. ,2009,6,0,14
1,2064303451,2009-06-07 05:52:52,"so sleepy. looking forward to a nice slow day of studying, chocolate, chai, house cleaning and possibly pj's all day ",2009,6,6,5
1,1564907801,2009-04-20 05:19:26,@mcflyharry Hey Harry How are youu   Excited about the ucap tour ? (: ccc,2009,4,0,5
1,1824621403,2009-05-17 02:11:11,@houseshoes  oh good.   lol,2009,5,6,2
0,1692992352,2009-05-03 21:16:59,"well, doing my laundry cost me $125 tonight. ",2009,5,6,21
0,2232559112,2009-06-18 20:04:41,I hate when i can't sleep and everyone else is completely zonked out ,2009,6,3,20
1,2052956524,2009-06-06 02:41:50,@JakeFrankie nice to kno ya. hav a good weekend ,2009,6,5,2
0,1691195791,2009-05-03 17:18:53,wonders when her room will cooperate and clean itself ,2009,5,6,17
1,1831239320,2009-05-17 18:29:31,going to see my first IMAX movie with nic. so excited. ,2009,5,6,18
1,1678052511,2009-05-02 05:17:18,just woke upp . . . bout 2 make a baqelll . ,2009,5,5,5
0,1677437419,2009-05-02 02:04:23,Susan made me a good breakfast and now we're headed downtown to the Opening Ceremony.  Thunderstorms predicted all day. ,2009,5,5,2
0,1822677862,2009-05-16 20:07:52,Cant play V-ball/S-ball 4 @ least a few wks bcuz of a torn gastronemius/calf muscle. Can't even walk! So upset that I am down a few wks ,2009,5,5,20
0,2050767677,2009-06-05 19:15:25,no longer the life of the party...miss my boo-ga ,2009,6,4,19
1,1834341063,2009-05-18 02:33:51,"@Midad SAY HI  If they are mean, i throw my empty can of ILT ",2009,5,0,2
1,1565295460,2009-04-20 06:24:34,just need one more follower ,2009,4,0,6
1,1754761926,2009-05-10 07:18:28,Be special for the most special person ...the Mom ,2009,5,6,7
1,1976092916,2009-05-30 16:34:11,Check out our new church website www.Worshipatsgbc.org ,2009,5,5,16
1,2054469441,2009-06-06 07:25:17,Teaching 1:30-3 ,2009,6,5,7
0,1693528869,2009-05-03 22:50:57,@jordynhill7 had 4 impacted teeth extracted last sat and my gums are bleeding and sore. so soft food is the way to go for me (for now). ,2009,5,6,22
1,2180700445,2009-06-15 10:49:34,@StaceyKade Serena is getting her publicist to send me a copy already  I'm looking forward to it! Reading some great books for SiTL Month!,2009,6,0,10
0,1559643868,2009-04-19 11:40:46,@lonelycomposer Little Ashes. So far no screening in my city. ,2009,4,6,11
1,1993645878,2009-06-01 10:42:35,@wendywayrad omg yay!!! thats how much mine was too!! and im glad it was still there!! haha and yay now we matchhh ,2009,6,0,10
0,2296997319,2009-06-23 09:53:58,"@moranso: yeah, bummer   thanks for looking though.",2009,6,1,9
1,1759505213,2009-05-10 19:21:41,"I had a great day today at Gowan Park in #yeg with T &amp; C, you guys always make me laugh ",2009,5,6,19
1,2069176214,2009-06-07 15:24:05,@yeah_prob oh good! ,2009,6,6,15
1,1990349667,2009-06-01 04:37:28,@joeymcintyre  Greece is ready for a &quot;Full service&quot;!!!! Joey please do something for that!!! ,2009,6,0,4
0,2058089101,2009-06-06 14:14:39,@Cozz awwwwh thats so sad  Is she quite shy then?,2009,6,5,14
1,2000854071,2009-06-01 23:08:26,@thelostdot Good morning!I'm doing good-chirpy this morning  how about you?,2009,6,0,23
0,2218323076,2009-06-17 22:16:21,Yeah I have a fever...  Elivier was all taking care of me. So much work and sickness makes work harder.,2009,6,2,22
1,1677014194,2009-05-02 00:05:50,@JonathanRKnight Hope to hear from you tonight. ,2009,5,5,0
1,1936101116,2009-05-27 07:27:26,"@its_sb Mine Are Never Guhd As This One,.. Lol,. U Should Check Tha Picture Of Me &amp;&amp; Mah Sister (HalfSister),, Thas How Gud It Wuz,.! ",2009,5,2,7
0,1825135952,2009-05-17 04:30:14,Didn't really like Star Trek  Just didn't feel &quot;Epic&quot;.,2009,5,6,4
0,2053394584,2009-06-06 04:23:59,Omg I hate cars. They make me sick ,2009,6,5,4
1,2061787458,2009-06-06 21:36:54,@andy_mpc looks Mendocino is just something quite in the middle of nowhere ,2009,6,5,21
0,1969288443,2009-05-29 23:34:22,@Retrorewind Dave you are playing all of @TinaS  request and I think she went to bed. ,2009,5,4,23
1,2072479235,2009-06-07 21:06:18,@aka55 They are little sweethearts. So cuddly. ,2009,6,6,21
0,2193554452,2009-06-16 08:36:56,"is still sicky-pooh, ughhh.. sore throat! ",2009,6,1,8
1,1564105995,2009-04-20 01:48:19,Is to be a Dad again. Roll on October for baby number 2  ,2009,4,0,1
1,2003443951,2009-06-02 06:32:37,"Green Day and livelavalive = new IDOLS... Sorry Lacey, but your awesome voice cannot compare... i hope you'll settle for number three  ...",2009,6,1,6
1,1574068061,2009-04-21 04:07:01,Testing Tweetie for the mac...seems acceptable ,2009,4,1,4
1,1974331691,2009-05-30 12:54:51,Doing math homework ,2009,5,5,12
0,1759495939,2009-05-10 19:20:25,i am so bloody tired. tomorrow's school and im hatin' it already. *insert bad word*! ,2009,5,6,19
0,2261753486,2009-06-20 21:17:31,Why do i hate my irl friends so much? ,2009,6,5,21
0,2250117444,2009-06-19 23:44:41,Looks like the night is coming to end; it seems that their is no one to chat to this late at night. Why can't people stay up later? ,2009,6,4,23
1,1826313231,2009-05-17 08:12:37,goin to take the baby to petco to get pampered.... thanks autizzy ,2009,5,6,8
0,1795508012,2009-05-14 07:53:42,little dissapointed..little store down the road that sells basically odd and end mexican stuff also has fresh fruit...closing.. ,2009,5,3,7
0,1881730158,2009-05-22 05:25:20,"This years ann.dutch North Sea Jazz Festival;@fatbellybella,Qtip,Robin Thicke,Roy Hargrove,Herbie Hancock etc.I Need2go but so xpensive ",2009,5,4,5
1,1677506060,2009-05-02 02:26:35,http://bit.ly/evQwS watching this funny video ,2009,5,5,2
0,2051075699,2009-06-05 19:49:04,These are tha times I wish I had a girlfriend I get lonely too  LOL forreal though,2009,6,4,19
1,1834710101,2009-05-18 03:56:41,"@LynneHutcheson Never mind Lynne, we ordinary folk can chat to each other. (Actually Stephen Fry does sometimes chat, apparently...)   ",2009,5,0,3
0,1993636020,2009-06-01 10:41:38,"Aptos smells like strawberries, salt air and coffee....and manuer ",2009,6,0,10
0,1548796396,2009-04-17 21:59:51,Some one asked me if I was a carnie tonight on the sky train ,2009,4,4,21
1,2052354789,2009-06-06 00:27:09,"@Valkyrie_NYC I've been trying to hit 13K, and they don't want me to. ",2009,6,5,0
1,1979351565,2009-05-31 02:40:25,nice movie of lindsay lohan(just my luck) ,2009,5,6,2
1,2069641337,2009-06-07 16:15:10,"u don't like cakes, right? cookies? I'm not great with them but I can try..pasta? which kind? just ask.. ok? ",2009,6,6,16
1,1793614701,2009-05-14 03:22:03,"@snowded Scribe &quot;I just don't get this rush to vellum from stone tablets.&quot;  For me, the Kindle is about potential not current product",2009,5,3,3
0,2200221262,2009-06-16 18:36:08,my computer hates me... it's being super slow ,2009,6,1,18
0,1990187671,2009-06-01 04:08:55,is loving the sun &amp;&amp; hating revision ,2009,6,0,4
1,2011014951,2009-06-02 18:20:23,@supernaturalamy sure Buddy! Why not? It's fun. ,2009,6,1,18
1,2049653147,2009-06-05 17:15:30,@crusaderz4life We just dont give a rats Kev..best way to be n'all  ,2009,6,4,17
0,1824797155,2009-05-17 02:58:46,im starting my many hours of work now ,2009,5,6,2
0,2015857686,2009-06-03 05:40:17,@closertojc Not for me!!!!  LoL Looking forward to seeing you guys next weekend &quot;Proud Momma&quot;.,2009,6,2,5
0,2213704252,2009-06-17 15:43:58,Wow instead of sesame chicken the Chinese place gave me shrimp and broccoli.  Yucky fail.  ,2009,6,2,15
0,1988839022,2009-05-31 23:31:30,@taylorswift13 This link doesn't work ,2009,5,6,23
1,1827665074,2009-05-17 11:11:20,@Trace027 gooood evening  good here ta &amp; you?,2009,5,6,11
0,1973931674,2009-05-30 12:06:46,"Ouch, I just tripped down memory lane ",2009,5,5,12
0,2065130297,2009-06-07 07:57:39,When do i get time to actually learn  short term crud of being a generalist.,2009,6,6,7
1,1986569783,2009-05-31 19:01:03,Hangin with the fam watching the office to get them upspeed ,2009,5,6,19
0,1679761225,2009-05-02 10:07:04,Today is so pretty and I'm stuck editing and adding onto my thesis ,2009,5,5,10
0,1835897625,2009-05-18 06:58:37,Having my coffee on this gloomy/rainy morning... can't sit out on our deck and look onto the lake today ,2009,5,0,6
1,2052988598,2009-06-06 02:49:43,Playing World of Warcraft. I love weekends ,2009,6,5,2
0,2048511526,2009-06-05 15:19:10,no one to watch Man Ray films with ,2009,6,4,15
0,1556133069,2009-04-18 21:45:17,Is never going to eat McDonalds again! They have ruined the humble junior burger with pepper  and now it tastes like crap,2009,4,5,21
1,2069193968,2009-06-07 15:25:59,@ckellyireland7 http://twitpic.com/6pvd5 - god. i want those shoes. if only i can stand in it. ,2009,6,6,15
0,2216980484,2009-06-17 20:13:42,doesnt want 10:34 to come ,2009,6,2,20
0,2183420517,2009-06-15 14:28:56,Sooooo tired...feel a cold coming onnn ,2009,6,0,14
0,2058726742,2009-06-06 15:30:40,Going to hospital to see grandma ,2009,6,5,15
0,2248183428,2009-06-19 20:13:42,Is at home bored n lonely. missin my lil monster ,2009,6,4,20
0,2188350580,2009-06-15 21:44:21,i dont understand how to send direct messages! ,2009,6,0,21
0,2017122356,2009-06-03 07:53:44,"@kyleflanigan Haha, well, there's no way that I can determine whose it was ",2009,6,2,7
1,2051032425,2009-06-05 19:44:19,Shore w/ kel tomorrow ,2009,6,4,19
0,2249110455,2009-06-19 21:44:18,@merebe i know i just got the text. Im still in my selfish phase. Please be patient ,2009,6,4,21
0,2197086777,2009-06-16 13:19:27,"@Miowkitty Poor Cibber has a rising rage in his soul these evening, poor thing ",2009,6,1,13
1,2187774909,2009-06-15 20:47:10,cant wait for pomona @warped09  itl be amazin ima donate blood for vip's this satruday (not the smartest thing ive done cab tour after),2009,6,0,20
1,1880811220,2009-05-22 02:35:22,@genue_14 dont forget my pasalubong! see you soon! ,2009,5,4,2
0,2221352702,2009-06-18 05:13:08,The hype is very short lived. ,2009,6,3,5
0,2169492591,2009-06-14 14:35:35,Im sick  ROFL The Discovery Song just came on the radio. Rofling is very hard to do when you are sick,2009,6,6,14
1,1832949462,2009-05-17 21:53:57,@TheKyleWest there is a built-in ladder jerk. I hope small insect crawl into your mouth when you sleep. ,2009,5,6,21
0,1997762866,2009-06-01 17:24:55,Got that wrong #HaloODST ,2009,6,0,17
0,2000657265,2009-06-01 22:37:43,"#turnoff: Lesbians. Stu Deezy cant get it in, in there ",2009,6,0,22
0,2205398193,2009-06-17 04:39:07,@davidb1494 I know! WTMFH!!!! I stayed up all night and its still not up ,2009,6,2,4
1,2044048043,2009-06-05 08:47:37,"Palm Pre in the house! Charging it up now. So glad it's raining, I can play all day ",2009,6,4,8
1,1998026173,2009-06-01 17:52:05,"@lollilikeslife thank you dearie, I feel much much bettah naow.   I guess all these finals have been messing with my BRAIN!",2009,6,0,17
1,1976368636,2009-05-30 17:10:32,Down by a bunch but I am glad my bf finally made it to Vegas!  Dinner at Simons and then more gambling ,2009,5,5,17
0,2048139336,2009-06-05 14:43:25,"@BeckyKingston :'( I haven't got any decent games consoles, all I have is a PS2 and Wii. I'm saving up for a PS3. ",2009,6,4,14
0,1998238230,2009-06-01 18:13:18,Worst day ever to not have internet! I'm missing so much stuff today.  Thanks Drew.,2009,6,0,18
1,2053893455,2009-06-06 06:00:41,@WayneMansfield it just seems so impersonal  But I like the numbers presented.  He pays you for affiliation or?,2009,6,5,6
0,1977263846,2009-05-30 20:31:52,"Kick ass day at the beach, but now I have a cracked windshield. ",2009,5,5,20
1,1961246694,2009-05-29 09:12:25,@Sunfire2109 I did! It seemed only fitting. ,2009,5,4,9
0,1685872465,2009-05-03 02:31:50,@haylee182 i meant early ,2009,5,6,2
1,1994997679,2009-06-01 12:47:19,"@teemcee Yeah, I'll let you know when I get the package and try it out. ",2009,6,0,12
0,1556627301,2009-04-18 23:37:27,oh noes!!!! Blend just crashed on me!!!! lost a bunch of stuff ,2009,4,5,23
0,2212724774,2009-06-17 14:27:29,@LondonDiva Angel Just Randomly Stripped Off Her Clothes..COMPLETELY!! &amp; Went Swimming In The Pool.. It Was Not Prettyyy ,2009,6,2,14
0,2205689424,2009-06-17 05:15:14,Ughhh I wish I could just know so I wouldn't have to wonder about it all the time . ,2009,6,2,5
0,1967107588,2009-05-29 18:59:19,@JLHughes8: ohhh you changed your name! hahah&amp; i know! i miss you!  just text me whenever your free cus i dont have too too much goin on,2009,5,4,18
1,2052417907,2009-06-06 00:39:46,@j2tyco check out the free will conversation that happened on my facebook... ,2009,6,5,0
1,2018644481,2009-06-03 10:17:12,@Vvajk Good girl!  What kind of dog is she?,2009,6,2,10
0,1997102385,2009-06-01 16:15:26,@CALiz3 They never sent them at all  I just realized today that they expired and the guy on the phone had no idea why I never gt them.,2009,6,0,16
1,1836264479,2009-05-18 07:41:04,@popstarmagazine http://twitpic.com/5fdtz - aww thats cute  she's looking really pretty ,2009,5,0,7
0,2058306897,2009-06-06 14:40:40,Woow! Major drama in the house! ,2009,6,5,14
0,1971781463,2009-05-30 07:53:07,I am new to Twitter and have no friends ,2009,5,5,7
0,1990202343,2009-06-01 04:11:35,Going to try and find my charger ,2009,6,0,4
1,1557270110,2009-04-19 03:03:02,"@_mel_ I agree. The dancers have entirely too much clothing on...  It has been fun watching them improve, but popularity is not skill IMO",2009,4,6,3
1,1997772897,2009-06-01 17:25:56,@sufi17 it was yummie! i never said rolling poor was a bad thing ,2009,6,0,17
1,1551586587,2009-04-18 09:26:56,Is still recovering from last night. I am never gonna drink that much again ,2009,4,5,9
0,2300591968,2009-06-23 14:20:32,just finnished watching csi but i was more botherd about the advert for csi miami cause it sais harasho (if thats how u spell it ) dies ,2009,6,1,14
0,1980916125,2009-05-31 07:59:31,eww. jus had the worse dream ever ,2009,5,6,7
0,2045106338,2009-06-05 10:14:46,@bridget_may my mom has my phone so that i study for the SAT bio test tommorow  ill call you tonight!!! for suree! i wont forget,2009,6,4,10
1,1993369826,2009-06-01 10:16:01,Sick today.  Planned an episode for my radio show on talkshoe...www.talkshoe.com/talkshoe/w.... Tomorrow @ 8 eastern time. ,2009,6,0,10
1,2188230795,2009-06-15 21:31:31,ad: Advertisement: how do you guys handle fax?  i want to receive them via email. no hassle. anyone tried MyFax?  http://is.gd/137ob,2009,6,0,21
0,2189388843,2009-06-15 23:54:59,My chin hurts I dunno what I did ,2009,6,0,23
0,1990038537,2009-06-01 03:40:29,"@Joy_Inc @takebrokenme the poor woman doesnt know whether she's coming or going, poor thing  I am glad she is taking time out",2009,6,0,3
0,2185749423,2009-06-15 17:50:53,Cracker Barrel. Our last meal together for awhile. ,2009,6,0,17
0,1997384766,2009-06-01 16:45:24,@CrunchyK OMG looking at that pic remind me of my days of music editing   It's been a LONG time ,2009,6,0,16
0,2068040137,2009-06-07 13:23:42,So bored and sleepy. On my way to houston gonna miss him ,2009,6,6,13
0,1751906434,2009-05-09 20:34:12,why wont the twitter client on fb work? ,2009,5,5,20
0,2323322709,2009-06-25 00:23:09,"I'm at the gym, but still in pain frok last time's workout ",2009,6,3,0
0,1993410015,2009-06-01 10:19:56,@besz haven't integrated it yet to my theme  I'll let you know!,2009,6,0,10
0,2062950463,2009-06-07 00:51:03,"@ni_coleee nicole, whats up? Luke told me something was happening with you, but wouldn't tell me what ",2009,6,6,0
0,1932558038,2009-05-26 21:42:52,"ANOTHER sick child here!  Matthew (5) has a severe ear infection that came on suddenly.  Strep, broken leg, ear infection, what's next?  ",2009,5,1,21
0,2242214137,2009-06-19 11:54:49,Hella overcast  BOO!!!,2009,6,4,11
1,1754627314,2009-05-10 06:53:44,sitemodeling is harden than it looks like ,2009,5,6,6
0,2191170475,2009-06-16 04:41:08,"56 minutes ago, I took the garbage out, half-asleep. I came back with about 20Â±4 fucking fleas all over my ankles! Augh! I wanna sleep! ",2009,6,1,4
0,2205542022,2009-06-17 04:57:51,thinks my bro-in-law is not a good husband. tsk tsk tsk...  http://plurk.com/p/11lzzr,2009,6,2,4
1,2071656240,2009-06-07 19:44:00,"I know that I'm never alone, i think of you and how you never let me go. ",2009,6,6,19
1,1573824226,2009-04-21 03:01:42,bom dia twitts ,2009,4,1,3
0,1827123194,2009-05-17 10:02:30,"@PIGEH I saw it as an improvement, I hated the book as well. The New Moon movie will also be crap. And I have to cosplay when seing it ",2009,5,6,10
1,2188070910,2009-06-15 21:15:12,VIDEO IDEAS  &lt;3 Pokemon belly talk &amp; Viet Names .,2009,6,0,21
1,1988904505,2009-05-31 23:43:32,@peachnut new moonlol vampirezzz. That being said i'm sure I'll watch it in the netflix ,2009,5,6,23
